epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
90,624.741,0.99139,0.71392,1.03534,0.97351,0.4,0.44583,0.24917,2.26968,2.4142,1.29812,0.00137324,0.00137324,0.00137324
91,631.675,1.00868,0.76873,1.0687,0.96918,0.2,0.54231,0.18078,2.35829,3.11172,1.39899,0.00136994,0.00136994,0.00136994
92,638.576,1.00829,0.72459,1.03362,1,0.4,0.7,0.37,2.29311,3.09854,1.30309,0.00136664,0.00136664,0.00136664
93,645.58,1.06101,0.77881,1.08454,0.97552,0.4,0.456,0.2418,2.21291,1.78828,1.25943,0.00136334,0.00136334,0.00136334
94,652.495,0.98827,0.72562,1.08124,0.97153,0.4,0.456,0.29715,1.89927,2.26105,1.19375,0.00136004,0.00136004,0.00136004
95,659.418,0.99031,0.70724,1.04185,1,0.39284,0.46278,0.30167,1.73063,2.75508,1.10428,0.00135674,0.00135674,0.00135674
96,666.342,0.99827,0.71586,1.04768,0.95017,0.4,0.4596,0.26772,1.77658,1.90792,1.12959,0.00135344,0.00135344,0.00135344
97,673.298,0.97943,0.70954,1.03983,0.9749,0.4,0.50231,0.28931,1.89721,1.87769,1.13949,0.00135014,0.00135014,0.00135014
98,680.225,0.98376,0.74159,1.05859,0.97573,0.4,0.65599,0.28585,2.20846,1.49353,1.33304,0.00134684,0.00134684,0.00134684
99,687.113,0.94567,0.69445,1.02327,0.97803,0.4,0.456,0.2874,2.12394,2.2352,1.28752,0.00134354,0.00134354,0.00134354
100,694.044,0.9029,0.67129,1.01552,0.97674,0.4,0.517,0.3378,1.94026,2.42017,1.147,0.00134023,0.00134023,0.00134023
101,700.963,0.9778,0.75114,1.05737,0.97478,0.4,0.47125,0.30731,2.10453,2.54202,1.30716,0.00133693,0.00133693,0.00133693
102,707.872,0.91499,0.71757,1.01435,0.96797,0.4,0.43312,0.18553,2.47751,2.39332,1.44231,0.00133363,0.00133363,0.00133363
103,714.819,0.94438,0.70729,1.05259,0.96046,0.2,0.43863,0.15539,2.47481,2.95092,1.47025,0.00133033,0.00133033,0.00133033
104,721.764,1.00454,0.70322,1.06912,0.97029,0.4,0.47575,0.20647,2.27268,2.0527,1.37534,0.00132703,0.00132703,0.00132703
105,728.682,0.96637,0.70455,1.03169,0.97252,0.4,0.42889,0.18356,2.57636,1.95313,1.44477,0.00132373,0.00132373,0.00132373
106,735.61,0.98977,0.71188,1.04535,1,0.39627,0.4194,0.18888,2.65493,2.79502,1.39949,0.00132043,0.00132043,0.00132043
107,742.507,0.9762,0.68287,1.03899,0.97026,0.4,0.44583,0.23117,2.4092,2.09384,1.34656,0.00131713,0.00131713,0.00131713
108,749.427,0.94573,0.65808,1.02337,0.97004,0.4,0.44192,0.19938,2.35711,2.08398,1.27681,0.00131383,0.00131383,0.00131383
109,756.345,1.00372,0.69978,1.05775,0.97802,0.4,0.41468,0.18682,2.40765,2.12902,1.49242,0.00131053,0.00131053,0.00131053
110,763.256,0.97477,0.67709,1.04758,0.9614,0.4,0.42085,0.20528,2.41896,2.41133,1.3344,0.00130723,0.00130723,0.00130723
111,770.165,0.95123,0.66852,1.04095,0.98271,0.4,0.40484,0.20224,2.1009,2.18144,1.26335,0.00130393,0.00130393,0.00130393
112,777.072,0.9626,0.64359,1.02594,1,0.39751,0.42526,0.18946,2.41693,2.12162,1.31832,0.00130063,0.00130063,0.00130063
113,784.016,0.94709,0.69537,1.05779,0.97482,0.4,0.44704,0.22529,1.93393,1.62251,1.21461,0.00129733,0.00129733,0.00129733
114,790.915,0.9254,0.67408,1.01242,0.97558,0.4,0.47744,0.19508,2.3124,2.12294,1.24054,0.00129403,0.00129403,0.00129403
115,797.829,0.94737,0.67323,1.04058,0.97839,0.4,0.42711,0.25682,2.19043,1.74855,1.22656,0.00129072,0.00129072,0.00129072
116,804.751,0.95576,0.63732,1.01263,0.98697,0.4,0.51393,0.22843,2.41521,2.32372,1.25366,0.00128742,0.00128742,0.00128742
117,811.673,0.98576,0.68829,1.00414,0.6726,0.41423,0.536,0.2104,2.4835,2.71701,1.28286,0.00128412,0.00128412,0.00128412
118,818.615,0.94948,0.66099,1.02213,0.61509,0.4,0.44219,0.25046,2.26501,2.03526,1.26894,0.00128082,0.00128082,0.00128082
119,825.528,0.94454,0.68817,1.05328,0.96907,0.4,0.48214,0.23946,2.47429,2.40635,1.36636,0.00127752,0.00127752,0.00127752
120,832.418,0.94107,0.72069,1.02462,0.97578,0.4,0.54688,0.29988,2.0365,1.86947,1.14953,0.00127422,0.00127422,0.00127422
121,839.331,0.96361,0.66389,1.03401,0.97731,0.4,0.48214,0.28929,2.33308,1.79093,1.27306,0.00127092,0.00127092,0.00127092
122,846.274,0.90116,0.63993,1.01942,0.97654,0.4,0.47125,0.30931,2.00483,1.88156,1.20661,0.00126762,0.00126762,0.00126762
